pair,seen_at,obs_at,start_time,mins_to_start,fair1,fair2,quote1,quote2,limit_usd,version
lu|j|yi|q,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 05:58:00,118.4,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739054488
dougaz|a|komagata|r,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 03:33:00,-26.6,0.9563252150753695,0.04367478492463023,0.9696048632218845,0.06238303181534622,450,3739054615
wong|c|zhang|z,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.5963283608438943,0.4036716391561057,0.6108949416342413,0.4184100418410042,3000,3739055655
atmane|t|faria|j,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.561823549711229,0.43817645028877095,0.5780590717299579,0.45454545454545453,2250,3739055186
goncalves|a|werner|a,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 20:30:00,990.4,0.08928598783393116,0.910714012166069,0.12210012210012208,0.9353587588881707,150,3739056011
wang|y|zharkikh|m,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 05:58:00,118.4,0.9727105204649624,0.027289479535037586,0.9828267216211576,0.04310344827586207,450,3739054488
cui|j|vallejo|a,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.255859068869655,0.7441409311303452,0.27322404371584696,0.7607655502392345,2250,3739055314
estevez|j|sigrist|i,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 18:00:00,840.4,0.9648754218671516,0.03512457813284842,0.9800637958532695,0.061162079510703356,150,3739054722
jiang|z|wang|w,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 04:54:00,54.4,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739055955
royer|v|walton|a,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 12:00:00,480.4,0.4756351578732676,0.5243648421267324,0.4926108374384236,0.5412844036697247,2250,3739055019
gaston|h|shimabukuro|s,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-24 02:00:00,1320.4,0.5197859544359869,0.48021404556401315,0.5370370370370371,0.49751243781094534,2250,3739055535
kakenova|a|zhu|c,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 05:54:00,114.4,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739055955
alarcon|l|koike|e,2026-09-23 03:59:37,2026-09-23 03:55:31,2026-09-23 17:00:00,780.4,0.33848639043359513,0.6615136095664049,0.3717472118959108,0.6932515337423313,150,3739055272
cucu|s|zhenikhova|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.16010763540238693,0.8398923645976132,0.18484288354898337,0.8618784530386739,350,3739058669
barbulescu|b|boyden|m,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.8900373603977791,0.10996263960222097,0.90999099909991,0.1336898395721925,350,3739058792
homola|p|ivanovski|k,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.10764157822083036,0.8923584217791697,0.1362397820163488,0.9155405405405405,350,3739057750
baum|s|sorger|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.11947092379826606,0.8805290762017339,0.1485884101040119,0.9045801526717557,350,3739058669
hurkacz|h|shevchenko|a,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-24 01:00:00,1236.0,0.8156558195326407,0.18434418046735945,0.829642248722317,0.19920318725099603,2250,3739061847
borrelli|l|xilas|i,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.06830662664717019,0.9316933733528298,0.09442870632672333,0.9509803921568627,350,3739058499
bakhshaliev|i|balsekar|a,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.020477591178207112,0.9795224088217932,0.03460207612456748,0.9879532586435369,450,3739058792
arinc|k|mehra|r,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.22965904937157222,0.7703409506284279,0.2544529262086514,0.793388429752066,450,3739058499
dominko|s|michnev|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.808220905731922,0.1917790942680779,0.834983498349835,0.22172949002217296,350,3739058809
hietaranta|l|tomase|e,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.3893270887675151,0.6106729112324847,0.4184100418410042,0.6389891696750902,350,3739057928
llorca|l|pavlova|k,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.36939460794733914,0.630605392052661,0.39840637450199207,0.6587030716723549,350,3739058669
royer|v|walton|a,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 12:00:00,456.0,0.47549159894379217,0.5245084010562078,0.49019607843137253,0.5391705069124424,3000,3739058669
krumich|m|recek|d,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.8550774474943184,0.14492255250568198,0.8803827751196172,0.17452006980802792,350,3739058792
gallego|i|lazarenko|k,2026-09-23 04:23:57,2026-09-23 04:20:02,2026-09-23 10:00:00,336.0,0.1554339915685221,0.844566008431478,0.18518518518518517,0.8702983138780804,350,3739066091
cirstea|j|popa|g,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.08135614794581601,0.918643852054184,0.10362694300518134,0.9364675984752224,350,3739058375
boogaard|t|renard|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 12:00:00,456.0,0.9627287490530977,0.03727125094690236,0.9784714747039828,0.06377551020408163,225,3739057021
cekirge|k|sheyngezikht|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.308641975308642,0.691358024691358,0.33783783783783783,0.7191011235955056,350,3739058499
jiang|z|wang|w,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 04:57:00,33.0,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739057835
maquet|m|yaneva|e,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.14556780766394758,0.8544321923360522,0.17006802721088435,0.8759305210918114,350,3739058669
estevez|j|sigrist|i,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 18:00:00,816.0,0.9681281484449775,0.0318718515550225,0.9824314827828531,0.05714285714285714,150,3739056556
bartashevich|y|dominguez|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 18:00:00,816.0,0.36391253469991763,0.6360874653000823,0.3968253968253968,0.6677740863787376,150,3739059036
bekeni|m|heinrich|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.7262466186929286,0.27375338130707133,0.7536945812807883,0.30303030303030304,350,3739058792
gomila|m|melnic|v,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.7823456249058485,0.21765437509415148,0.8095238095238095,0.24752475247524752,350,3739062700
krutykh|o|tsitsipas|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.9542027129965985,0.04579728700340152,0.9699699699699701,0.06925207756232687,350,3739057882
handel|t|marcos|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.2311361379250467,0.7688638620749534,0.2610966057441253,0.7963340122199593,350,3739057928
alarcon|l|koike|e,2026-09-23 04:23:57,2026-09-23 04:20:02,2026-09-23 17:00:00,756.0,0.363338335154927,0.636661664845073,0.3968253968253968,0.6688741721854304,150,3739066383
ozeki|m|yang|y,2026-09-23 04:23:57,2026-09-23 04:20:02,2026-09-23 05:15:00,51.0,0.07198348654710005,0.9280165134529,0.09363295880149813,0.9449642267473858,450,3739066211
krom|m|rodenas|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.2760438237878505,0.7239561762121496,0.3058103975535168,0.7518610421836228,350,3739058499
garnevska|v|stamatova|j,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.5650282003368161,0.4349717996631839,0.5884773662551441,0.4587155963302753,350,3739058809
maguire|c|parisca|i,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.03773782605313856,0.9622621739468615,0.059808612440191394,0.9763928234183191,350,3739058669
marmousez|l|reyniak|m,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.9323134113333039,0.0676865886666958,0.9515503875968992,0.09380863039399624,350,3739057835
paardekooper|s|ricci|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.8567355837013702,0.1432644162986298,0.8781973203410476,0.16778523489932887,450,3739057750
korokozidi|e|zeltina|b,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.4795111077057545,0.5204888922942454,0.5024875621890548,0.5433789954337899,350,3739058499
filip|j|kusy|j,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.7167313250711901,0.28326867492880997,0.7442455242966751,0.3125,350,3739058499
bernet|h|sigsgaard|c,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 16:00:00,696.0,0.8037149162455881,0.19628508375441184,0.8347107438016529,0.23148148148148145,225,3739058669
iakubenko|v|walters|m,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.4931805498663601,0.5068194501336398,0.5169082125603864,0.5305164319248826,450,3739058499
macias|f|soares|g,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 22:30:00,1086.0,0.5863189756917861,0.4136810243082138,0.6183206106870228,0.4464285714285714,150,3739061006
manzano|j|neumayer|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 09:00:00,276.0,0.24193807845519238,0.7580619215448076,0.26666666666666666,0.7811816192560176,1050,3739059851
akli|a|knutson|g,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 11:30:00,426.0,0.35333642353016753,0.6466635764698324,0.37735849056603776,0.66996699669967,450,3739063132
basilashvili|n|cina|f,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:30:00,126.0,0.3921618237306084,0.6078381762693916,0.41152263374485604,0.626865671641791,1750,3739060803
pokorny|l|zielinski|m,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.5310807781908763,0.46891922180912377,0.5594713656387665,0.49751243781094534,350,3739057882
bilardo|f|colmegna|m,2026-09-23 04:23:57,2026-09-23 04:20:02,2026-09-23 07:30:00,186.0,0.2017655200177736,0.7982344799822264,0.22675736961451246,0.8211091234347048,350,3739066400
petrofsky|d|zgola|b,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.32034821416041637,0.6796517858395834,0.34965034965034963,0.7076023391812866,350,3739058792
connel|j|larue|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.8567355837013702,0.1432644162986298,0.8781973203410476,0.16778523489932887,350,3739057882
gormaz|l|pieri|j,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 12:30:00,486.0,0.8332844214869689,0.16671557851303107,0.8554913294797688,0.19157088122605365,325,3739062808
cogan|r|oh|c,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 05:00:00,36.0,0.05082008653268188,0.9491799134673182,0.0847457627118644,0.9699699699699701,50,3739063637
bakshi|a|dolzhenkov|d,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.8665790545985764,0.13342094540142355,0.8876404494382022,0.15772870662460567,450,3739058792
hesse|a|rouvroy|m,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.4999999999999999,0.4999999999999999,0.5283018867924528,0.5283018867924528,350,3739058669
abasolo|t|schlossmann|f,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.646088907860176,0.3539110921398239,0.6742671009771988,0.38314176245210724,350,3739058499
bojica|s|proietti|v,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.8673528870405974,0.13264711295940265,0.8921251348435815,0.1620745542949757,350,3739058499
lacis|r|madaras|d,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 06:00:00,96.0,0.017692631635358235,0.9823073683646417,0.0309981401115933,0.9899608473044875,450,3739058669
duckworth|j|sonego|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-24 01:00:00,1236.0,0.4286525798240841,0.571347420175916,0.4424778761061947,0.5850622406639003,3000,3739061947
barsukov|n|han|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 05:00:00,36.0,0.7207837216090557,0.27921627839094426,0.7442455242966751,0.303951367781155,450,3739060803
diaz|e|giustino|l,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.13508437542975082,0.8649156245702491,0.16447368421052633,0.8897464167585446,350,3739058499
nordquist|a|savelov|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 08:00:00,216.0,0.9611277931629083,0.03887220683709167,0.9735799207397621,0.05685048322910745,350,3739058792
molleker|r|szerencsits|b,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.9635841307656986,0.036415869234301394,0.9774266365688489,0.05824111822947,350,3739058704
rame|a|stankovic|a,2026-09-23 04:23:57,2026-09-23 04:20:02,2026-09-23 09:30:00,306.0,0.5901639344262295,0.40983606557377056,0.6183206106870228,0.43859649122807015,350,3739066075
ivanov|v|lemaitre|t,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.4451179844400609,0.5548820155599392,0.4739336492890995,0.5833333333333333,350,3739057835
compagnucci|t|tiffon|p,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.31041141583906745,0.6895885841609326,0.33444816053511706,0.7126436781609194,1050,3739060865
mortensen|r|rojas|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.5877108774259332,0.41228912257406675,0.6153846153846154,0.44052863436123346,350,3739058792
cordoba|c|navarro|b,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.8212560404251319,0.17874395957486822,0.84779299847793,0.20876826722338204,350,3739057709
guevara|c|jialin|t,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.5894148985726728,0.4105851014273273,0.6168582375478928,0.43859649122807015,350,3739058704
jong|s|tomas|i,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-23 10:00:00,336.0,0.9460257986621804,0.05397420133781968,0.9632217727105554,0.07855459544383346,350,3739058792
gaston|h|shimabukuro|s,2026-09-23 04:23:57,2026-09-23 04:14:53,2026-09-24 02:00:00,1296.0,0.5199349981214763,0.4800650018785237,0.5348837209302326,0.49504950495049505,3000,3739063104
bolt|a|santillan|a,2026-09-23 04:23:57,2026-09-23 04:10:59,2026-09-23 04:13:38,-10.3,0.6308409183235736,0.36915908167642636,0.6503496503496503,0.3891050583657587,1750,3739061281
galus|p|shylov|h,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 08:30:00,233.8,0.21953845975782618,0.7804615402421738,0.24449877750611249,0.8035363457760314,350,3739070112
johns|g|rapagnetta|d,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.5166852264521172,0.48331477354788277,0.5454545454545454,0.5121951219512195,350,3739070562
dapkute|i|schnyder|s,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.42441739829977937,0.5755826017002206,0.45248868778280543,0.6031746031746031,350,3739070677
atmane|t|faria|j,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 02:00:00,1283.8,0.5619432824257031,0.438056717574297,0.576271186440678,0.45248868778280543,3000,3739066531
boullay|o|newberry|l,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 09:30:00,293.8,0.9075726862997532,0.09242731370024665,0.9295278365045806,0.1203369434416366,350,3739067193
kurt|i|masiianskaia|m,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 08:30:00,233.8,0.8208081616998065,0.17919183830019353,0.8432601880877744,0.2040816326530612,350,3739070168
crivellaro|g|marchi|a,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.3748051823156662,0.6251948176843339,0.40322580645161293,0.6527777777777778,350,3739070041
cirotte|a|ezzedine|m,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.8913630838050205,0.1086369161949796,0.9146757679180887,0.13736263736263735,350,3739070562
krumich|m|recek|d,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 10:00:00,323.8,0.8566411005664268,0.143358899433573,0.8819362455726093,0.17301038062283736,350,3739066932
dessolis|b|mettraux|m,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.14373500054051963,0.8562649994594802,0.1733102253032929,0.8815165876777252,350,3739070041
dvalishvili|l|pawlikowska|z,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 06:30:00,113.8,0.0549699259046576,0.9450300740953425,0.07507507507507508,0.9599839935974389,450,3739070478
chopra|k|safonov|a,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.8595892234772666,0.14041077652273345,0.8847926267281107,0.17006802721088435,350,3739070670
maric|d|simionescu|d,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 06:30:00,113.8,0.6603517231933964,0.3396482768066036,0.6835443037974683,0.36363636363636365,450,3739070670
giambelli|c|steur|j,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.03749774777048828,0.9625022522295118,0.05952380952380952,0.9765807962529274,350,3739070168
meza|m|mi|l,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 08:30:00,233.8,0.24193807845519238,0.7580619215448076,0.26666666666666666,0.7811816192560176,350,3739070041
okutoyi|a|petkovic|a,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 07:30:00,173.8,0.6681659010658343,0.33183409893416543,0.691358024691358,0.35587188612099646,350,3739068298
ozeki|m|yang|y,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 05:15:00,38.8,0.06644972385597668,0.9335502761440234,0.0876424189307625,0.9498997995991985,450,3739068954
cerundolo|j|zhou|y,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 01:00:00,1223.8,0.6523149587581858,0.34768504124181426,0.6666666666666666,0.3623188405797102,3000,3739066673
hamrouni|n|matsumoto|y,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.1012989582156094,0.8987010417843906,0.1297016861219196,0.9214454045561665,350,3739070478
borges|n|carabelli|c,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 01:00:00,1223.8,0.8064735859686047,0.19352641403139523,0.8204667863554758,0.20833333333333334,2250,3739067109
cirez|c|gennaro|c,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.6392502267911518,0.36074977320884805,0.6666666666666666,0.3891050583657587,350,3739070112
arifullina|a|ruchkina|k,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.36531624575838284,0.6346837542416173,0.39370078740157477,0.6621621621621622,350,3739070562
elkady|j|smirnova|k,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 06:30:00,113.8,0.13515240144478072,0.8648475985552194,0.1594896331738437,0.8859749144811859,450,3739070112
cui|j|vallejo|a,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 02:00:00,1283.8,0.2556432915287808,0.7443567084712193,0.27027027027027023,0.7584541062801933,3000,3739066898
bilardo|f|colmegna|m,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 07:30:00,173.8,0.20982981975378134,0.7901701802462188,0.2347417840375587,0.8130841121495328,350,3739067030
maduzzi|g|serban|r,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 06:30:00,113.8,0.5453511946446948,0.4546488053553053,0.5689655172413793,0.47846889952153115,450,3739070670
cogan|r|oh|c,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 05:00:00,23.8,0.05138430038944861,0.9486156996105517,0.075642965204236,0.9653859466943578,350,3739070613
chwalinska|m|oliynykova|o,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 04:30:00,-6.2,0.6970654648266845,0.3029345351733154,0.7093023255813954,0.31545741324921134,5000,3739069880
kroitor|k|sanchez|m,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 08:30:00,233.8,0.8646612223246465,0.1353387776753537,0.8858447488584476,0.1597444089456869,350,3739070670
dencheva|r|mazzola|a,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 06:30:00,113.8,0.8773989271416418,0.12260107285835821,0.8979591836734695,0.14662756598240467,450,3739070562
kakenova|a|zhu|c,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 06:03:00,86.8,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739068663
barsukov|n|han|s,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-23 05:00:00,23.8,0.7207837216090557,0.27921627839094426,0.7442455242966751,0.303951367781155,450,3739069347
angelini|l|sciahbasi|m,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.6046562548204802,0.39534374517951976,0.6323529411764706,0.42372881355932196,350,3739070168
horvit|m|turini|v,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.2687627601847025,0.7312372398152974,0.29850746268656714,0.7590361445783133,350,3739070613
mannarino|a|shang|j,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 01:00:00,1223.8,0.29768663268681417,0.7023133673131858,0.3125,0.71671388101983,3000,3739066968
piening|c|siniakov|d,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 08:30:00,233.8,0.0653824918875869,0.9346175081124135,0.08650519031141868,0.9508599508599509,350,3739070168
griekspoor|t|shapovalov|d,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 01:00:00,1223.8,0.4296285963740005,0.5703714036259995,0.4444444444444444,0.5850622406639003,3000,3739067193
giorgio|p|lokoli|l,2026-09-23 04:36:10,2026-09-23 04:36:10,2026-09-23 10:30:00,353.8,0.03678355069515913,0.9632164493048408,0.05868544600938967,0.9771428571428571,350,3739070041
gaston|h|shimabukuro|s,2026-09-23 04:36:10,2026-09-23 04:29:59,2026-09-24 02:00:00,1283.8,0.5199349981214763,0.4800650018785237,0.5348837209302326,0.49504950495049505,3000,3739068908
lu|j|yi|q,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 05:58:00,70.9,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739074876
estevez|j|sigrist|i,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 18:00:00,792.9,0.9713407403659066,0.02865925963409345,0.9847071417647959,0.05307855626326964,150,3739072906
alarcon|l|koike|e,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 17:00:00,732.9,0.3853715850671897,0.6146284149328104,0.4184100418410042,0.646643109540636,150,3739074739
krejcikova|b|mertens|e,2026-09-23 04:47:07,2026-09-23 04:47:07,2026-09-23 06:30:00,102.9,0.34997954057765507,0.650020459422345,0.3623188405797102,0.6621621621621622,5000,3739075394
back|d|joint|m,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 05:00:00,12.9,0.24390627708599824,0.7560937229140018,0.2590673575129534,0.7706422018348623,3000,3739073269
cogan|r|oh|c,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 05:00:00,12.9,0.05165292889128881,0.9483470711087113,0.07137758743754462,0.9628390932738758,450,3739073960
chwalinska|m|oliynykova|o,2026-09-23 04:47:07,2026-09-23 04:45:06,2026-09-23 04:30:00,-17.1,0.6970654648266845,0.3029345351733154,0.7093023255813954,0.31545741324921134,5000,3739073893
cekirge|k|sheyngezikht|l,2026-09-23 04:53:56,2026-09-23 04:50:19,2026-09-23 10:00:00,306.1,0.30537681578947384,0.6946231842105259,0.33444816053511706,0.7222222222222222,350,3739076151
back|d|joint|m,2026-09-23 04:53:56,2026-09-23 04:50:19,2026-09-23 05:00:00,6.1,0.23869652544268286,0.761303474557317,0.25380710659898476,0.7757847533632287,3000,3739075850
kakenova|a|zhu|c,2026-09-23 04:53:56,2026-09-23 04:50:19,2026-09-23 04:56:58,3.0,0.06349256911165894,0.9365074308883411,0.08445945945945946,0.9525391551969625,450,3739075532
khromacheva|a|yuan|e,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 11:00:00,360.6,0.5423142091883913,0.4576857908116087,0.5652173913043479,0.4807692307692307,500,3739077658
lu|j|yi|q,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 05:53:00,53.6,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739077088
biryukov|p|muller|a,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 05:00:00,0.6,0.31528789381226446,0.6847121061877357,0.33444816053511706,0.7032640949554896,1750,3739076871
prizmic|d|sanchis|d,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 09:00:00,240.6,0.9283949752549736,0.07160502474502643,0.946723494938732,0.09560229445506692,200,3739077801
back|d|joint|m,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 05:00:00,0.6,0.24212887755268606,0.7578711224473139,0.2570694087403599,0.7722095671981777,3000,3739077233
faurel|t|lajal|m,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 09:00:00,240.6,0.1771236868731079,0.822876313126892,0.19685039370078738,0.8410174880763116,1125,3739077835
garnevska|v|stamatova|j,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 08:00:00,180.6,0.5696391374708195,0.43036086252918054,0.5934959349593496,0.45454545454545453,350,3739077356
blanchet|u|glinka|d,2026-09-23 04:59:25,2026-09-23 04:56:59,2026-09-23 09:00:00,240.6,0.4757994327845475,0.5242005672154525,0.49504950495049505,0.5433789954337899,1500,3739077597
manzano|j|neumayer|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 18:00:00,760.0,0.24193807845519238,0.7580619215448076,0.26666666666666666,0.7811816192560176,1050,3739078926
ebster|a|herazo|m,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 07:00:00,100.0,0.13840065011730152,0.8615993498826985,0.16286644951140067,0.882903981264637,450,3739079875
dumitru|k|jaeger|e,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 07:00:00,100.0,0.5368891287931538,0.46311087120684624,0.5614035087719298,0.48780487804878053,450,3739079875
garcia|a|paez|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.7844240348119418,0.21557596518805822,0.8073217726396916,0.24038461538461536,350,3739079160
fellows|j|leal|r,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.5588354801733402,0.4411645198266598,0.5867768595041323,0.4694835680751174,350,3739079609
guth|m|rothensteiner|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.9037629303958972,0.09623706960410297,0.9227799227799228,0.11933174224343678,350,3739079233
